local_datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem
2018-01-06 13:00:00+00:00,17264,0,1446,6547,6825,322,317,0,91,1996,188,1000,216,733,0
2018-01-06 13:30:00+00:00,16966,0,1298,6568,6905,410,317,0,91,1996,174,1000,240,734,0
2018-01-06 14:00:00+00:00,17208,0,1248,6655,6763,434,316,0,91,1996,158,1000,244,732,0
2018-01-06 14:30:00+00:00,16882,0,1211,6716,7003,404,317,0,91,1996,198,1000,318,735,0
2018-01-06 15:00:00+00:00,16909,0,1413,6724,6982,356,319,0,91,1996,200,1000,454,732,0
2018-01-06 15:30:00+00:00,17254,0,2251,6682,6835,292,365,0,91,1996,206,1000,504,727,0
2018-01-06 16:00:00+00:00,18365,0,2804,6603,6729,292,450,0,91,1996,148,1000,496,730,0
2018-01-06 16:30:00+00:00,19698,0,3443,6601,6711,1008,611,0,91,1996,0,990,482,719,0
2018-01-06 17:00:00+00:00,20096,0,3760,6630,6597,1326,667,0,91,1996,0,992,348,720,0
2018-01-06 17:30:00+00:00,20339,0,3730,6752,6612,1376,675,0,91,1996,0,1004,270,722,0
2018-01-06 18:00:00+00:00,20087,0,3562,6883,6703,1214,674,0,91,1996,0,996,224,723,0
2018-01-06 18:30:00+00:00,19800,0,3531,6904,6748,682,639,0,91,1996,0,982,160,719,0
2018-01-06 19:00:00+00:00,19654,0,3213,6899,6696,346,434,0,91,1996,0,1018,288,717,0
2018-01-06 19:30:00+00:00,19552,0,2481,6903,6519,292,433,0,91,1996,0,1000,332,708,0
2018-01-06 20:00:00+00:00,18917,0,1847,6894,6422,452,378,0,91,1996,0,1000,316,712,0
2018-01-06 20:30:00+00:00,18140,0,1658,6903,6140,468,377,0,91,1996,0,1000,374,716,0
2018-01-06 21:00:00+00:00,17187,0,1462,6909,5825,390,357,0,91,1996,0,1000,486,713,0
2018-01-06 21:30:00+00:00,16411,0,991,6856,5728,384,325,0,91,1996,0,1000,504,713,0
2018-01-06 22:00:00+00:00,15657,0,550,6733,5592,310,296,0,91,1996,0,1000,504,713,0
2018-01-06 22:30:00+00:00,14719,0,545,6730,5471,306,297,0,91,1996,0,1000,502,714,0
2018-01-06 23:00:00+00:00,13598,0,540,6749,5459,0,312,0,91,1798,0,904,472,730,0
2018-01-06 23:30:00+00:00,12970,0,542,6753,5328,0,305,0,91,1798,32,902,406,722,0
2018-01-07 00:00:00+00:00,12607,0,439,6773,5257,0,304,0,91,1798,90,902,458,731,0
2018-01-07 00:30:00+00:00,12663,0,310,6864,5192,0,287,0,91,1798,158,902,504,730,0
2018-01-07 01:00:00+00:00,12883,0,299,6931,5168,0,244,0,91,1798,206,902,504,729,0
2018-01-07 01:30:00+00:00,12813,0,299,6935,5038,0,230,0,91,1798,206,902,504,730,0
2018-01-07 02:00:00+00:00,12453,0,315,6938,4992,0,233,0,91,1798,206,902,504,727,0
2018-01-07 02:30:00+00:00,12222,0,411,6838,4983,0,230,0,91,1798,206,902,504,729,0
2018-01-07 03:00:00+00:00,12005,0,431,6818,4932,0,227,0,91,1798,206,902,504,727,0
2018-01-07 03:30:00+00:00,11591,0,300,6823,4920,0,224,0,91,1798,206,902,504,724,0
2018-01-07 04:00:00+00:00,11313,0,338,6827,4896,0,222,0,91,1798,206,902,504,710,0
2018-01-07 04:30:00+00:00,10790,0,398,6949,4877,0,218,0,91,1798,206,902,504,711,0
2018-01-07 05:00:00+00:00,10489,0,543,7032,4919,0,218,0,91,1798,206,902,504,713,0
2018-01-07 05:30:00+00:00,10485,0,612,7051,4962,0,217,0,91,1798,206,902,504,714,0
2018-01-07 06:00:00+00:00,10924,0,669,7051,5077,0,234,0,91,1798,268,902,504,713,0
2018-01-07 06:30:00+00:00,11193,0,837,7048,5057,0,242,0,91,1798,296,902,504,711,0
2018-01-07 07:00:00+00:00,12062,0,1028,7054,4897,0,251,0,91,1798,268,902,504,712,0
2018-01-07 07:30:00+00:00,12168,0,1069,7045,4775,0,269,0,91,1798,220,902,504,709,0
2018-01-07 08:00:00+00:00,12492,0,1087,7054,4758,184,322,0,91,1798,200,902,468,712,0
2018-01-07 08:30:00+00:00,13812,0,1179,7010,4693,320,368,0,91,1796,228,902,380,711,0
2018-01-07 09:00:00+00:00,15273,0,1281,6879,4616,288,458,0,91,1996,260,998,230,713,0
2018-01-07 09:30:00+00:00,16384,0,1378,6842,4547,288,489,0,91,1996,190,1000,76,713,0
2018-01-07 10:00:00+00:00,16927,0,1675,6843,4557,324,482,0,91,1996,86,1000,0,708,0
2018-01-07 10:30:00+00:00,17201,0,1909,6853,4489,306,468,0,91,1996,0,1000,0,703,0
2018-01-07 11:00:00+00:00,17446,0,1913,6961,4444,296,369,0,91,1996,0,1000,0,700,0
2018-01-07 11:30:00+00:00,17457,0,2039,7048,4448,308,367,0,91,1996,0,1000,0,695,0
2018-01-07 12:00:00+00:00,17602,0,2097,7056,4519,316,331,0,91,1996,0,1000,0,698,0
2018-01-07 12:30:00+00:00,17642,0,2049,7053,4507,336,311,0,91,1996,0,1000,0,700,0
2018-01-07 13:00:00+00:00,17768,0,2051,7047,4544,342,306,0,91,1996,0,1000,0,697,0
2018-01-07 13:30:00+00:00,17849,0,2010,7049,4644,314,307,0,91,1996,0,1000,0,690,0
2018-01-07 14:00:00+00:00,18063,0,2165,7068,4685,398,308,0,91,1996,0,1000,0,692,0
2018-01-07 14:30:00+00:00,18401,0,2532,7055,4830,362,311,0,91,1996,0,1000,0,690,0
2018-01-07 15:00:00+00:00,18891,0,3181,6956,4991,330,330,0,91,1996,0,1000,0,697,0
2018-01-07 15:30:00+00:00,19378,0,3846,6927,5109,436,367,0,91,1996,0,1000,0,682,0
2018-01-07 16:00:00+00:00,20192,0,5070,6950,5143,410,518,0,91,1996,0,1016,54,696,0
2018-01-07 16:30:00+00:00,20912,0,6303,7025,5286,822,704,0,91,1996,0,1014,0,690,0
2018-01-07 17:00:00+00:00,21094,0,6666,7166,5507,1222,729,0,91,1996,0,1010,0,695,0
2018-01-07 17:30:00+00:00,21037,0,6618,7218,5614,1210,727,0,91,1996,0,976,0,696,0
2018-01-07 18:00:00+00:00,20910,0,6338,7242,5694,892,697,0,91,1996,0,990,0,698,0
2018-01-07 18:30:00+00:00,20648,0,5852,7264,5694,630,559,0,91,1996,0,998,0,697,0
2018-01-07 19:00:00+00:00,20497,0,5432,7268,5626,482,396,0,91,1996,0,990,0,697,0
2018-01-07 19:30:00+00:00,19863,0,4716,7273,5716,328,396,0,91,1996,0,994,0,696,0
2018-01-07 20:00:00+00:00,19099,0,3970,7270,5806,546,357,0,91,1996,0,1000,0,695,0
2018-01-07 20:30:00+00:00,17949,0,3563,7270,5845,354,352,0,91,1996,0,1000,0,697,0
2018-01-07 21:00:00+00:00,17148,0,2598,7289,5986,298,333,0,91,1996,0,1000,0,697,0
2018-01-07 21:30:00+00:00,15832,0,1676,7289,6193,338,312,0,91,1996,0,1000,2,697,0
2018-01-07 22:00:00+00:00,14053,0,1298,7305,6302,300,292,0,91,1996,122,1000,82,694,0
2018-01-07 22:30:00+00:00,11909,0,1246,7315,6430,258,268,0,91,1996,250,1000,222,698,0
2018-01-07 23:00:00+00:00,10309,0,911,7327,6548,0,263,0,91,1996,206,1000,384,698,0
2018-01-07 23:30:00+00:00,9763,0,849,7351,6444,0,258,0,91,1996,266,1000,498,699,0
2018-01-08 00:00:00+00:00,10421,0,936,7366,6383,0,256,0,91,1798,296,906,504,697,0
2018-01-08 00:30:00+00:00,10453,0,944,7376,6591,0,252,0,91,1798,298,902,504,694,0
2018-01-08 01:00:00+00:00,10503,0,944,7382,6797,0,232,0,91,1798,298,902,504,697,0
2018-01-08 01:30:00+00:00,9963,0,945,7411,6909,0,215,0,91,1798,298,902,504,698,0
2018-01-08 02:00:00+00:00,9321,0,944,7421,7085,0,214,0,91,1798,298,902,504,698,0
2018-01-08 02:30:00+00:00,8979,0,947,7429,7272,0,213,0,91,1798,298,902,504,690,0
2018-01-08 03:00:00+00:00,8809,0,962,7434,7150,0,219,0,91,1798,298,902,504,685,0
2018-01-08 03:30:00+00:00,8686,0,968,7452,7156,0,216,0,91,1798,298,902,504,690,0
2018-01-08 04:00:00+00:00,8406,0,955,7465,7284,0,205,0,91,1798,298,902,504,693,0
2018-01-08 04:30:00+00:00,8422,0,956,7463,7374,0,205,0,91,1798,298,902,504,694,0
2018-01-08 05:00:00+00:00,8854,0,992,7464,7389,0,205,0,91,1798,298,902,504,688,0
2018-01-08 05:30:00+00:00,9808,0,993,7455,7393,0,232,0,91,1798,274,902,504,689,0
2018-01-08 06:00:00+00:00,12406,0,1118,7483,7310,0,247,0,91,1996,212,1000,504,691,0
2018-01-08 06:30:00+00:00,14912,0,1407,7495,7350,256,268,0,91,1996,148,1000,430,684,0
2018-01-08 07:00:00+00:00,18393,0,1903,7492,7524,406,263,0,91,1996,0,1000,280,683,0
2018-01-08 07:30:00+00:00,20122,0,2493,7497,7450,640,275,0,91,1996,0,1000,128,685,0
2018-01-08 08:00:00+00:00,20968,0,2752,7499,7381,498,292,0,91,1996,0,1000,102,682,0
2018-01-08 08:30:00+00:00,21294,0,2934,7503,7470,330,284,0,91,1996,0,1002,52,683,0
2018-01-08 09:00:00+00:00,21631,0,3167,7495,7523,696,508,0,91,1996,0,762,0,684,0
2018-01-08 09:30:00+00:00,21805,0,3299,7504,7397,618,563,0,91,1996,0,736,0,688,0
2018-01-08 10:00:00+00:00,22091,0,3379,7514,7229,386,563,0,91,1996,0,810,0,683,0
2018-01-08 10:30:00+00:00,22526,0,3349,7532,7161,632,444,0,91,1996,0,790,0,689,0
2018-01-08 11:00:00+00:00,22780,0,3315,7557,7292,424,410,0,91,1996,0,996,0,689,0
2018-01-08 11:30:00+00:00,22815,0,3450,7572,7121,586,388,0,91,1996,0,1034,0,687,0
2018-01-08 12:00:00+00:00,22870,0,3737,7590,7053,760,289,0,91,1998,0,1008,0,687,0
2018-01-08 12:30:00+00:00,22830,0,3877,7596,6868,970,272,0,91,1996,0,1018,0,682,0
2018-01-08 13:00:00+00:00,22768,0,3926,7603,6617,1020,297,0,91,1996,0,1000,0,682,0
2018-01-08 13:30:00+00:00,22960,0,4104,7605,6441,476,357,0,91,1996,110,986,0,682,0
2018-01-08 14:00:00+00:00,22874,0,4216,7599,6415,496,330,0,91,1998,60,1026,0,685,0
2018-01-08 14:30:00+00:00,22594,0,4404,7600,6644,278,370,0,91,1998,0,992,0,682,0
2018-01-08 15:00:00+00:00,22439,0,4755,7596,6843,642,418,0,91,1996,0,638,0,681,0
2018-01-08 15:30:00+00:00,22690,0,5417,7613,7037,712,519,0,91,1996,0,610,0,682,0
2018-01-08 16:00:00+00:00,22685,0,6049,7628,7331,432,678,3,91,1996,0,462,0,682,0
2018-01-08 16:30:00+00:00,22802,0,6029,7635,7428,710,756,253,91,1996,0,472,0,681,0
2018-01-08 17:00:00+00:00,22672,0,5576,7630,7374,898,775,265,91,1996,0,970,0,682,0
2018-01-08 17:30:00+00:00,22351,0,5517,7635,7687,694,778,265,91,1996,0,984,0,681,0
2018-01-08 18:00:00+00:00,22495,0,5316,7634,7683,604,714,265,91,1996,0,1004,0,671,0
2018-01-08 18:30:00+00:00,22809,0,5308,7638,7562,394,630,142,91,1996,0,1010,0,695,0
2018-01-08 19:00:00+00:00,22720,0,5179,7656,7529,400,420,0,91,1996,0,1012,0,690,0
2018-01-08 19:30:00+00:00,22051,0,4781,7685,7351,402,392,0,91,1996,0,994,0,681,0
2018-01-08 20:00:00+00:00,21234,0,4370,7699,7248,294,312,0,91,1996,0,984,0,685,0
2018-01-08 20:30:00+00:00,19503,0,3835,7693,7242,372,309,0,91,1996,0,1000,96,681,0
2018-01-08 21:00:00+00:00,18319,0,2846,7695,7248,396,265,0,91,1996,14,1000,158,681,0
2018-01-08 21:30:00+00:00,16605,0,2226,7686,6989,364,248,0,91,1996,94,1000,232,681,0
2018-01-08 22:00:00+00:00,14576,0,2059,7688,6931,212,220,0,91,1996,204,1000,318,681,0
2018-01-08 22:30:00+00:00,12779,0,1841,7679,6708,234,192,0,91,1996,210,1000,398,681,0
2018-01-08 23:00:00+00:00,11975,0,1359,7690,6400,0,204,0,91,1996,210,1000,448,681,0
2018-01-08 23:30:00+00:00,11621,0,1261,7695,6234,0,189,0,91,1996,210,1000,460,681,0
2018-01-09 00:00:00+00:00,11572,0,1284,7689,6230,0,127,0,91,1996,210,976,460,681,0
2018-01-09 00:30:00+00:00,12230,0,1394,7696,6142,0,124,0,91,1996,210,976,460,681,0
2018-01-09 01:00:00+00:00,12101,0,1366,7694,6151,0,122,0,91,1996,210,976,460,671,0
2018-01-09 01:30:00+00:00,11980,0,1245,7689,5866,0,120,0,91,1996,210,976,460,671,0
2018-01-09 02:00:00+00:00,11840,0,1193,7696,5870,0,117,0,91,1898,210,926,460,675,0
2018-01-09 02:30:00+00:00,11899,0,1231,7691,5611,0,116,0,91,1898,210,926,460,681,0
2018-01-09 03:00:00+00:00,11892,0,1276,7725,5433,0,115,0,91,1898,210,926,460,681,0
2018-01-09 03:30:00+00:00,11861,0,1233,7745,5221,0,113,0,91,1898,210,926,460,681,0
2018-01-09 04:00:00+00:00,11865,0,1219,7746,5014,0,110,0,91,1898,210,926,460,681,0
2018-01-09 04:30:00+00:00,11992,0,1177,7752,5002,0,112,0,91,1898,210,926,460,681,0
2018-01-09 05:00:00+00:00,12428,0,1174,7754,5179,0,128,0,91,1898,210,926,460,681,0
2018-01-09 05:30:00+00:00,12914,0,1221,7745,5205,0,128,0,91,1896,210,926,460,681,0
2018-01-09 06:00:00+00:00,14809,0,1586,7752,5025,0,141,0,91,1998,210,998,460,681,0
2018-01-09 06:30:00+00:00,16828,0,2645,7747,4929,252,151,0,91,1996,216,1000,460,681,0
2018-01-09 07:00:00+00:00,20141,0,3651,7749,5071,302,196,0,91,1162,194,998,460,681,0
2018-01-09 07:30:00+00:00,21751,0,4078,7746,5231,356,212,0,91,1154,214,1000,442,621,0
2018-01-09 08:00:00+00:00,22379,0,4375,7749,5224,380,227,0,91,1498,192,1000,372,586,0
2018-01-09 08:30:00+00:00,22574,0,4484,7750,5258,276,262,0,91,1496,192,994,320,586,0
2018-01-09 09:00:00+00:00,22772,0,4955,7742,5363,324,326,0,91,1996,198,296,390,586,0
2018-01-09 09:30:00+00:00,22847,0,5109,7720,5358,312,312,0,91,1996,206,258,498,647,0
2018-01-09 10:00:00+00:00,22912,0,5270,7659,5382,338,260,0,91,1996,206,252,482,677,0
2018-01-09 10:30:00+00:00,23289,0,5548,7646,5105,410,214,0,91,1996,186,262,428,681,0
2018-01-09 11:00:00+00:00,23467,0,5907,7651,4925,326,212,0,91,1996,204,240,370,681,0
2018-01-09 11:30:00+00:00,23370,0,6052,7663,4995,304,217,0,91,1998,216,218,298,681,0
2018-01-09 12:00:00+00:00,23380,0,6254,7672,4863,302,219,0,91,1996,216,218,256,681,0
2018-01-09 12:30:00+00:00,23546,0,6205,7691,4752,298,217,0,91,1998,188,220,140,681,0
2018-01-09 13:00:00+00:00,23627,0,6108,7689,4840,302,179,0,91,1996,214,206,64,681,0
2018-01-09 13:30:00+00:00,23461,0,5970,7694,4952,292,181,0,91,1996,144,184,16,681,0
2018-01-09 14:00:00+00:00,23788,0,5784,7691,5073,294,203,0,91,1996,0,226,0,681,0
2018-01-09 14:30:00+00:00,24010,0,5318,7690,5251,426,205,0,91,1996,0,272,0,681,0
2018-01-09 15:00:00+00:00,23789,0,5365,7706,5209,306,206,0,91,1996,0,676,0,681,0
2018-01-09 15:30:00+00:00,24024,0,5784,7713,5200,396,271,0,91,1996,0,704,0,681,0
2018-01-09 16:00:00+00:00,24126,0,5856,7725,5200,292,443,5,91,1996,0,750,0,682,0
2018-01-09 16:30:00+00:00,24221,0,5802,7718,5035,720,574,237,91,1996,0,796,0,677,0
2018-01-09 17:00:00+00:00,24254,0,5721,7726,5214,848,586,297,91,1996,0,992,0,682,0
2018-01-09 17:30:00+00:00,24021,0,6036,7719,5239,576,586,297,91,1996,0,996,0,680,0
2018-01-09 18:00:00+00:00,23977,0,6587,7734,5081,346,497,115,91,1996,0,1008,0,681,0
2018-01-09 18:30:00+00:00,23781,0,6592,7750,5098,288,403,66,91,1996,0,974,0,685,0
2018-01-09 19:00:00+00:00,24059,0,5800,7755,5204,512,363,0,91,1996,0,1016,0,688,0
2018-01-09 19:30:00+00:00,23997,0,5227,7761,5226,310,324,0,91,1996,0,998,0,691,0
2018-01-09 20:00:00+00:00,23489,0,4314,7761,5275,368,238,0,91,1996,0,998,0,683,0
2018-01-09 20:30:00+00:00,22350,0,3478,7767,5349,330,228,0,91,1996,0,986,0,692,0
2018-01-09 21:00:00+00:00,20564,0,2901,7704,5422,460,155,0,91,1996,0,994,0,693,0
2018-01-09 21:30:00+00:00,18413,0,2760,7663,5261,478,154,0,91,1996,0,1016,0,698,0
2018-01-09 22:00:00+00:00,16806,0,2331,7666,5290,324,131,0,91,1996,0,970,0,696,0
2018-01-09 22:30:00+00:00,15240,0,1896,7659,5081,310,133,0,91,1996,0,996,4,695,0
2018-01-09 23:00:00+00:00,14119,0,1704,7658,5031,0,142,0,91,1996,0,1022,136,698,0
2018-01-09 23:30:00+00:00,13440,0,1697,7659,5021,0,144,0,91,1996,0,1014,220,686,0
2018-01-10 00:00:00+00:00,13252,0,1698,7655,4921,0,115,0,91,1996,0,1000,330,689,0
2018-01-10 00:30:00+00:00,13734,0,1701,7664,4760,0,113,0,91,1996,0,1000,388,701,0
2018-01-10 01:00:00+00:00,13523,0,1725,7655,4691,0,112,0,91,1996,0,1000,426,704,0
2018-01-10 01:30:00+00:00,13309,0,1734,7661,4330,0,110,16,91,1996,0,1000,434,699,0
2018-01-10 02:00:00+00:00,13338,0,1726,7653,4003,0,108,32,91,1996,86,1000,400,696,0
2018-01-10 02:30:00+00:00,13335,0,1734,7653,3907,0,107,32,91,1996,66,1000,384,701,0
2018-01-10 03:00:00+00:00,13308,0,1710,7657,3650,0,107,9,91,1996,0,1000,426,703,0
2018-01-10 03:30:00+00:00,13136,0,1702,7651,3322,0,108,0,91,1996,0,1000,504,704,0
2018-01-10 04:00:00+00:00,13219,0,1707,7660,2981,0,107,0,91,1996,0,1000,504,701,0
2018-01-10 04:30:00+00:00,13519,0,1714,7661,2812,0,105,0,91,1996,0,1000,504,702,0
2018-01-10 05:00:00+00:00,14290,0,1797,7669,2581,0,105,0,91,1996,0,1000,446,705,0
2018-01-10 05:30:00+00:00,15136,0,2108,7668,2474,0,104,0,91,1996,0,1004,298,705,0
2018-01-10 06:00:00+00:00,16797,0,2825,7660,2324,0,136,0,91,1996,86,1026,146,705,0
2018-01-10 06:30:00+00:00,19077,0,3726,7672,2248,214,179,0,91,1996,106,990,4,707,0
2018-01-10 07:00:00+00:00,21814,0,4843,7667,2230,610,164,0,91,1996,0,1030,0,706,0
2018-01-10 07:30:00+00:00,23156,0,5738,7671,2172,548,242,0,91,1996,0,982,0,705,0
2018-01-10 08:00:00+00:00,23709,0,6294,7670,2025,358,374,0,91,1996,0,972,0,703,0
2018-01-10 08:30:00+00:00,23413,0,6609,7662,1823,310,390,0,91,1996,0,994,0,704,0
2018-01-10 09:00:00+00:00,23645,0,6968,7665,1662,290,389,0,91,1996,0,980,0,705,0
2018-01-10 09:30:00+00:00,23988,0,7039,7577,1569,262,381,0,91,1996,0,968,0,705,0
2018-01-10 10:00:00+00:00,23936,0,6991,7464,1489,290,318,0,91,1996,0,976,0,706,0
2018-01-10 10:30:00+00:00,23938,0,6968,7447,1323,294,241,0,91,1996,0,982,0,707,0
2018-01-10 11:00:00+00:00,23788,0,7059,7445,1182,302,176,0,91,1996,0,990,0,707,0
2018-01-10 11:30:00+00:00,23471,0,7240,7454,1078,300,168,0,91,1996,0,988,0,707,0
2018-01-10 12:00:00+00:00,23647,0,7031,7449,977,450,159,0,91,1996,0,1008,0,705,0
2018-01-10 12:30:00+00:00,23704,0,6612,7469,958,478,162,0,91,1996,0,1000,0,706,0
2018-01-10 13:00:00+00:00,23484,0,6894,7572,876,398,163,0,91,1996,0,998,0,702,0
2018-01-10 13:30:00+00:00,23341,0,6825,7659,866,294,168,0,91,1996,0,1000,0,704,0
2018-01-10 14:00:00+00:00,23539,0,6565,7658,810,450,220,0,91,1996,0,1000,0,704,0
2018-01-10 14:30:00+00:00,23856,0,6726,7669,741,394,236,0,91,1996,0,1026,0,699,0
2018-01-10 15:00:00+00:00,23936,0,7221,7672,724,356,292,0,91,1996,0,996,0,693,0
2018-01-10 15:30:00+00:00,24473,0,7623,7673,744,378,493,0,91,1996,0,998,0,707,0
2018-01-10 16:00:00+00:00,24982,0,7648,7678,707,566,594,0,91,1996,0,1006,0,704,0
2018-01-10 16:30:00+00:00,25964,0,8042,7680,637,912,743,62,91,1996,0,1012,0,703,0
2018-01-10 17:00:00+00:00,25993,0,8160,7688,599,1140,783,293,91,1996,0,976,0,700,0
2018-01-10 17:30:00+00:00,25809,0,8010,7690,636,1234,783,293,91,1996,0,974,0,697,0
2018-01-10 18:00:00+00:00,25726,0,8373,7679,626,866,781,293,91,1996,0,978,0,696,0
2018-01-10 18:30:00+00:00,25781,0,8650,7671,672,892,717,123,91,1996,0,1008,0,686,0
2018-01-10 19:00:00+00:00,25708,0,8844,7675,707,688,531,99,91,1996,0,998,0,686,0
2018-01-10 19:30:00+00:00,25162,0,8583,7672,734,328,510,39,91,1996,0,984,0,687,0
2018-01-10 20:00:00+00:00,24864,0,7396,7673,703,522,473,0,91,1996,0,1012,0,690,0
2018-01-10 20:30:00+00:00,24352,0,6551,7673,657,342,343,0,91,1996,0,1006,0,685,0
2018-01-10 21:00:00+00:00,23279,0,5488,7668,626,382,263,0,91,1996,0,1014,0,683,0
2018-01-10 21:30:00+00:00,21961,0,4310,7598,660,276,228,0,91,1996,0,986,0,687,0
2018-01-10 22:00:00+00:00,20568,0,3540,7530,687,290,166,0,91,1996,0,968,0,700,0
2018-01-10 22:30:00+00:00,18916,0,2733,7462,700,326,143,0,91,1996,12,1002,70,702,0
2018-01-10 23:00:00+00:00,17460,0,2919,7452,717,0,161,0,91,1996,0,1000,134,703,0
2018-01-10 23:30:00+00:00,16969,0,2953,7449,719,0,160,0,91,1998,34,1000,128,705,0
2018-01-11 00:00:00+00:00,16609,0,2707,7453,780,0,156,13,91,1998,190,1000,280,709,0
2018-01-11 00:30:00+00:00,16791,0,2723,7459,843,0,151,17,91,1998,226,1000,430,709,0
2018-01-11 01:00:00+00:00,16210,0,2663,7485,931,0,149,6,91,1996,226,1000,504,708,0
2018-01-11 01:30:00+00:00,15695,0,2423,7553,945,0,148,0,91,1996,226,1000,504,707,0
2018-01-11 02:00:00+00:00,15261,0,2209,7653,990,0,146,0,91,1998,226,998,504,708,0
2018-01-11 02:30:00+00:00,15698,0,1753,7658,977,0,130,0,91,1998,226,1000,504,708,0
2018-01-11 03:00:00+00:00,15529,0,1689,7657,837,0,126,0,91,1998,226,1000,504,704,0
2018-01-11 03:30:00+00:00,15189,0,1707,7650,759,0,127,0,91,1998,226,1000,504,704,0
2018-01-11 04:00:00+00:00,15003,0,1698,7653,714,0,126,0,91,1998,226,1000,504,710,0
2018-01-11 04:30:00+00:00,15036,0,1694,7679,727,0,144,0,91,1998,226,1000,504,712,0
2018-01-11 05:00:00+00:00,15521,0,1700,7681,766,0,142,0,91,1998,226,1000,504,710,0
2018-01-11 05:30:00+00:00,16404,0,1762,7684,754,0,148,0,91,1998,214,1000,466,709,0
2018-01-11 06:00:00+00:00,18167,0,2635,7689,721,0,188,0,91,1996,244,798,324,708,0
2018-01-11 06:30:00+00:00,20248,0,3813,7681,698,240,223,0,91,1996,202,790,176,699,0
2018-01-11 07:00:00+00:00,23346,0,4863,7688,656,282,217,0,91,1996,50,848,26,696,0
2018-01-11 07:30:00+00:00,25069,0,5468,7684,720,452,221,0,91,1996,0,858,0,706,0
2018-01-11 08:00:00+00:00,25748,0,6028,7689,752,382,279,0,91,1996,0,688,0,702,0
2018-01-11 08:30:00+00:00,25584,0,6358,7558,641,456,288,0,91,1996,0,720,0,696,0
2018-01-11 09:00:00+00:00,25770,0,6835,7526,561,438,303,0,91,1996,0,1018,0,705,0
2018-01-11 09:30:00+00:00,26111,0,6943,7450,510,392,335,0,91,1996,0,1028,0,704,0
2018-01-11 10:00:00+00:00,25984,0,6916,7321,472,332,382,0,91,1996,0,980,0,704,0
2018-01-11 10:30:00+00:00,25854,0,6932,7291,481,348,366,0,91,1996,0,986,0,708,0
2018-01-11 11:00:00+00:00,25863,0,6877,7289,496,458,308,0,91,1948,0,994,0,705,0
2018-01-11 11:30:00+00:00,25997,0,6799,7289,475,432,271,0,91,1948,0,992,0,705,0
2018-01-11 12:00:00+00:00,26043,0,6795,7288,481,406,237,0,91,1948,0,982,0,696,0
2018-01-11 12:30:00+00:00,26025,0,6798,7289,463,298,224,0,91,1946,0,984,0,707,0
2018-01-11 13:00:00+00:00,25987,0,6588,7345,440,524,199,0,91,1996,0,1004,0,704,0
2018-01-11 13:30:00+00:00,26135,0,6538,7445,417,288,198,0,91,1996,0,970,0,708,0
2018-01-11 14:00:00+00:00,26206,0,6536,7489,381,324,192,0,91,1996,0,1012,0,708,0
2018-01-11 14:30:00+00:00,26149,0,6648,7504,324,402,200,0,91,1996,0,1000,0,704,0
2018-01-11 15:00:00+00:00,26190,0,6667,7504,384,308,239,0,91,1996,0,1000,0,703,0
2018-01-11 15:30:00+00:00,26352,0,6807,7505,349,748,325,0,91,1996,0,1000,0,706,0
2018-01-11 16:00:00+00:00,26626,0,7325,7497,285,814,637,5,91,1996,0,1000,0,708,0
2018-01-11 16:30:00+00:00,26684,0,7777,7506,355,1064,802,206,91,1996,0,998,0,708,0
2018-01-11 17:00:00+00:00,26679,0,7768,7500,396,1278,855,257,91,1996,0,1000,0,706,0
2018-01-11 17:30:00+00:00,26382,0,7751,7505,427,1412,841,262,91,1996,0,998,0,705,0
2018-01-11 18:00:00+00:00,26243,0,7770,7515,480,1412,810,235,91,1996,0,998,0,706,0
2018-01-11 18:30:00+00:00,26431,0,7812,7523,468,1076,783,43,91,1996,0,1000,0,711,0
2018-01-11 19:00:00+00:00,26546,0,7634,7520,463,1172,721,1,91,1996,0,1000,0,711,0
2018-01-11 19:30:00+00:00,26112,0,7475,7520,536,748,648,0,91,1996,0,1000,0,710,0
2018-01-11 20:00:00+00:00,25650,0,7060,7515,601,418,368,0,91,1996,0,1000,0,708,0
2018-01-11 20:30:00+00:00,25384,0,6096,7436,664,414,334,0,91,1996,0,1000,0,710,0
2018-01-11 21:00:00+00:00,24478,0,4793,7365,779,228,290,0,91,1996,0,1000,0,709,0
2018-01-11 21:30:00+00:00,23113,0,3590,7292,857,250,273,0,91,1996,0,1000,0,711,0
2018-01-11 22:00:00+00:00,21829,0,2474,7170,928,360,225,0,91,1996,0,998,0,711,0
2018-01-11 22:30:00+00:00,20234,0,2153,7135,971,336,210,0,91,1996,0,1000,0,710,0
2018-01-11 23:00:00+00:00,18160,0,1727,7130,1132,42,219,0,91,1996,72,1000,32,692,0
2018-01-11 23:30:00+00:00,17115,0,1450,7134,1172,0,209,0,91,1996,118,1000,182,681,0
2018-01-12 00:00:00+00:00,16890,0,1454,7127,1197,0,205,0,91,1996,230,1000,306,680,0
2018-01-12 00:30:00+00:00,17242,0,1434,7135,1227,0,200,0,91,1996,296,1000,426,679,0
2018-01-12 01:00:00+00:00,17397,0,1403,7163,1262,0,198,0,91,1996,296,1000,432,681,0
2018-01-12 01:30:00+00:00,17029,0,1300,7283,1372,0,194,0,91,1996,296,998,432,681,0
2018-01-12 02:00:00+00:00,16534,0,1167,7351,1514,0,192,0,91,1996,296,1000,432,681,0
